date,open,high,low,close,volume,l2jbl,主力净额,净流入额,env_level,env_score,env_ok,accum,accum_ok,accum_score,f_signal,washout,washout_turn,launch_raw,launch_turn,dist_score,caution,reduce_trend,reduce_band,escape_top,take_profit,l2_flow,l2_flow_raw,l2_strong,l2_source,position,ui_state,state,label,entry_ok,exit_ok
2019-09-23,3925.185,3925.185,3868.214,3890.661,9403622400,-0.036477102067613065,-236669.18999999994,-209814.72999999998,4,100,1,2.8344329358868456e-09,0,3.423980053926696e-07,0,0,0,0,0,40,0,0,0,0,0,-0.3844519090746767,-0.036477102067613065,0,moneyflow,0.0,1,0,watch,0,0
2019-09-24,3895.866,3927.011,3886.14,3901.075,8778322944,-0.002904390539182196,-19008.93999999988,26850.629999999997,3,105,1,1.4172164679434228e-09,0,1.5317805503976487e-07,0,0,0,0,0,15,0,0,0,0,0,-0.03176223220897031,-0.002904390539182196,0,moneyflow,0.0,1,0,watch,0,0
2019-09-25,3887.554,3889.839,3867.227,3870.983,8952083456,-0.027385218374987138,-178165.65999999992,-110090.65999999999,2,80,1,7.086082339717114e-10,0,7.275957614286133e-08,0,0,0,0,0,30,0,0,0,0,0,-0.2986009469933399,-0.027385218374987138,0,moneyflow,0.0,1,0,watch,0,0
2019-09-26,3884.702,3890.745,3840.247,3841.138,10269830144,-0.01502052534510031,-97842.33000000005,-38917.82000000001,2,80,1,3.543041169858557e-10,0,3.637978807117392e-08,0,0,0,0,0,20,0,0,0,0,0,-0.168605242339115,-0.01502052534510031,0,moneyflow,0.0,1,0,watch,0,0
2019-09-27,3843.458,3859.5,3832.246,3852.653,7400394752,0.0011095193820635238,7250.099999999955,34473.11000000001,2,65,1,1.7715205849292785e-10,0,1.818989403552277e-08,0,0,0,0,0,10,0,0,0,0,0,0.012414120686740497,0.0011095193820635238,0,moneyflow,0.0,1,0,watch,0,0
2019-09-30,3842.074,3857.231,3813.549,3814.528,6593131264,-0.02738055554633185,-176811.24,-285586.95999999996,2,60,1,8.857602924646393e-11,0,9.094947017745338e-09,0,0,0,0,0,35,0,0,0,0,0,-0.30739936471880025,-0.02738055554633185,0,moneyflow,0.0,1,0,watch,0,0
2019-10-08,3818.589,3861.642,3818.589,3837.679,7665786112,0.0029539663365112127,19245.30999999999,33277.65,2,65,1,4.428801462323196e-11,0,4.547473508868658e-09,0,0,0,0,0,0,0,0,0,0,0,0.03348128986888998,0.0029539663365112127,0,moneyflow,0.0,1,0,watch,0,0
2019-10-09,3822.606,3845.34,3805.067,3843.239,7585451264,-0.005194966292525496,-33800.26000000001,94170.58000000002,2,65,1,2.214400731161598e-11,0,2.2737367544333256e-09,0,0,0,0,0,10,0,0,0,0,0,-0.058939136072008014,-0.005194966292525496,0,moneyflow,0.0,1,0,watch,0,0
2019-10-10,3838.486,3877.142,3829.432,3874.639,7922269440,0.0011339404958893233,7401.679999999964,56263.29999999999,2,75,1,1.107200365580799e-11,0,1.1368683772164122e-09,0,0,0,0,0,0,0,0,0,0,0,0.01282815421183457,0.0011339404958893233,0,moneyflow,0.0,1,0,watch,0,0
2019-10-11,3885.519,3922.369,3868.841,3911.725,9341257728,0.03827553132503596,253822.69999999995,447697.33,4,100,1,5.536001827903995e-12,0,6.687461042448746e-10,0,0,0,0,0,0,0,0,0,0,0,0.4155219242191023,0.03827553132503596,1,moneyflow,0.0,1,0,watch,0,0
2019-10-14,3944.859,3983.811,3934.732,3953.241,12239361024,0.01655887137395522,110837.86000000003,123430.53,4,105,1,2.7680009139519977e-12,0,3.34373052122419e-10,0,0,0,0,0,10,0,0,0,0,0,0.17992107884173308,0.01655887137395522,0,moneyflow,0.0,1,0,watch,0,0
2019-10-15,3953.164,3953.164,3928.151,3936.249,8527394816,-0.00644796395639428,-43271.96999999997,-49514.340000000004,4,100,1,1.3840004569759988e-12,0,1.6718652606120484e-10,0,0,0,0,0,10,0,0,0,0,0,-0.0700748947197766,-0.00644796395639428,0,moneyflow,0.0,1,0,watch,0,0
2019-10-16,3939.276,3964.045,3919.016,3922.685,8322970624,-0.019635608935877902,-130769.34000000011,-121557.85999999999,4,100,1,6.920002284879994e-13,0,1.671865260612049e-10,0,0,0,0,0,30,0,0,0,0,0,-0.2138838344900237,-0.019635608935877902,0,moneyflow,0.0,1,0,watch,0,0
2019-10-17,3929.386,3935.812,3913.917,3925.221,6486374400,0.008236671186970664,55147.86999999996,97517.51000000001,3,95,1,3.460001142439997e-13,0,1.4958794437055187e-10,0,0,0,0,0,15,0,0,0,0,0,0.08923089670560475,0.008236671186970664,0,moneyflow,0.0,1,0,watch,0,0
2019-10-18,3935.419,3940.54,3864.965,3869.377,8232113920,-0.03683027580507045,-243524.61,-331533.72,2,70,1,1.7300005712199985e-13,0,1.421085471520244e-10,0,0,0,0,0,35,0,0,0,0,0,-0.39702393861603985,-0.03683027580507045,0,moneyflow,0.0,1,0,watch,0,0
2019-10-21,3865.343,3884.744,3856.037,3880.839,7418291712,-0.018338410186477916,-121735.62000000001,77567.06,2,80,1,8.650002856099993e-14,0,1.4210854715202474e-10,0,0,0,0,0,20,0,0,0,0,0,-0.19913018938745328,-0.018338410186477916,0,moneyflow,0.0,1,0,watch,0,0
2019-10-22,3896.314,3897.435,3870.548,3895.88,6891856640,-0.011618715429800686,-77430.30999999995,51884.590000000004,4,100,1,4.3250014280499964e-14,0,1.6718652606120634e-10,0,0,0,0,0,25,0,0,0,0,0,-0.12622112772374405,-0.011618715429800686,0,moneyflow,0.0,1,0,watch,0,0
2019-10-23,3892.676,3901.424,3862.196,3871.084,7019862528,-0.022405020173990996,-149060.84999999998,-72975.81999999999,2,70,1,2.1625007140249982e-14,0,1.4210854715202673e-10,0,0,0,0,0,30,0,0,0,0,0,-0.2433294376418813,-0.022405020173990996,0,moneyflow,0.0,1,0,watch,0,0
2019-10-24,3877.923,3890.195,3852.582,3870.667,7133457408,-0.0093358370335619,-62280.62,28393.739999999998,2,70,1,1.0812503570124991e-14,0,1.421085471520294e-10,0,0,0,0,0,20,0,0,0,0,0,-0.10180300568000955,-0.0093358370335619,0,moneyflow,0.0,1,0,watch,0,0
2019-10-25,3871.768,3899.722,3849.033,3896.792,7745361920,-0.019195447546340172,-128658.25000000001,33417.07,4,100,1,5.4062517850624954e-15,0,1.6718652606121728e-10,0,0,0,0,0,30,0,0,0,0,0,-0.21153306717546178,-0.019195447546340172,0,moneyflow,0.0,1,0,watch,0,0
2019-10-28,3904.982,3927.795,3897.817,3926.585,9740602112,4.855040044574161e-05,325.72000000000116,41884.56,4,100,1,2.7031258925312477e-15,0,1.671865260612298e-10,0,0,0,0,0,10,0,0,0,0,0,0.0005342688741883785,4.855040044574161e-05,0,moneyflow,0.0,1,0,watch,0,0
2019-10-29,3929.707,3932.374,3910.226,3910.226,8225707520,-0.0214332420066701,-143766.63000000006,-119582.89000000001,4,100,1,1.3515629462656239e-15,0,1.6718652606125476e-10,0,0,0,0,0,30,0,0,0,0,0,-0.2357972358285035,-0.0214332420066701,0,moneyflow,0.0,1,0,watch,0,0
2019-10-30,3904.717,3908.099,3883.446,3891.225,7787292416,-0.01777553985746272,-115152.90000000001,-101026.33,4,100,1,6.757814731328119e-16,0,1.6718652606130472e-10,0,0,0,0,0,25,0,0,0,0,0,-0.1962282959719954,-0.01777553985746272,0,moneyflow,0.0,1,0,watch,0,0
2019-10-31,3906.859,3907.15,3878.875,3886.751,8671453952,-0.006348632066926202,-42488.27000000002,-56114.100000000006,2,90,1,3.3789073656640597e-16,0,1.4210854715219393e-10,0,0,0,0,0,10,0,0,0,0,0,-0.07079010871124719,-0.006348632066926202,0,moneyflow,0.0,1,0,watch,0,0
2019-11-01,3883.808,3956.079,3876.416,3952.387,10068961280,0.03559886296146801,242052.77999999994,456299.21,4,115,1,1.6894536828320298e-16,0,1.671865260616045e-10,0,0,0,0,0,28,0,0,0,0,0,0.38718184612637435,0.03559886296146801,1,moneyflow,0.0,1,0,watch,0,0
2019-11-04,3964.005,3985.357,3964.005,3978.121,10419385600,0.010395819609597718,71115.76000000002,87568.48,4,115,1,8.447268414160149e-17,0,1.671865260620042e-10,0,0,0,0,0,10,0,0,0,0,0,0.11387384791324792,0.010395819609597718,0,moneyflow,0.0,1,0,watch,0,0
2019-11-05,3982.115,4030.638,3970.866,4002.812,11291187968,0.00950437575779894,65370.83000000004,374558.68,4,115,1,4.2236342070800746e-17,0,1.6718652606280358e-10,0,0,0,0,0,10,0,0,0,0,0,0.10544965731814063,0.00950437575779894,0,moneyflow,0.0,1,0,watch,0,0
2019-11-06,4006.327,4007.501,3973.776,3984.881,9731295232,-0.00559658160884138,-38608.83000000001,19567.930000000008,4,110,1,2.1118171035400373e-17,0,1.6718652606440236e-10,0,0,0,0,0,10,0,0,0,0,0,-0.06267814970240461,-0.00559658160884138,0,moneyflow,0.0,1,0,watch,0,0
2019-11-07,3984.552,4005.382,3975.547,3991.874,8725489920,-0.008081559728640587,-55727.39000000004,3438.9800000000023,4,110,1,1.0559085517700186e-17,0,1.6718652606759985e-10,0,0,0,0,0,32,0,0,0,0,0,-0.09054986068368182,-0.008081559728640587,0,moneyflow,0.0,1,0,watch,0,0
2019-11-08,4017.674,4022.036,3971.572,3973.01,9710694912,-0.010567640395427458,-72498.60000000005,-130257.59,4,110,1,5.279542758850093e-18,0,1.6718652607399497e-10,0,0,0,0,0,25,0,0,0,0,0,-0.11998843792118666,-0.010567640395427458,0,moneyflow,0.0,1,0,watch,0,0
2019-11-11,3948.618,3948.618,3897.55,3902.978,9415561984,-0.03256860816282916,-220495.13,-166371.12,2,80,1,2.6397713794250466e-18,0,1.4210854717376731e-10,0,0,0,0,0,35,0,0,0,0,0,-0.366546279273892,-0.03256860816282916,0,moneyflow,0.0,1,0,watch,0,0
2019-11-12,3905.958,3914.882,3877.739,3903.688,7654306816,-0.020240273439986262,-137093.89999999997,-100104.39,2,80,1,1.3198856897125233e-18,0,1.4210854719551056e-10,0,0,0,0,0,30,0,0,0,0,0,-0.23607056743065535,-0.020240273439986262,0,moneyflow,0.0,0,0,watch,0,0
2019-11-13,3905.283,3908.419,3882.431,3899.981,7674907904,0.0004804237736525696,3265.1099999999333,136351.66,2,80,1,6.5994284485626165e-19,0,1.4210854723899704e-10,0,0,0,0,0,10,0,0,0,0,0,0.005605772790746204,0.0004804237736525696,0,moneyflow,0.0,0,0,watch,0,0
2019-11-14,3905.928,3916.945,3895.141,3905.857,8700844544,-0.012146918591736416,-82435.74,-1727.9399999999973,2,70,1,3.2997142242813083e-19,0,1.4210854732597e-10,0,0,0,0,0,20,0,0,0,0,0,-0.14176309419822583,-0.012146918591736416,0,moneyflow,0.0,0,0,watch,0,0
2019-11-15,3908.489,3915.104,3877.089,3877.089,8373091584,-0.014422325731786315,-97037.06999999999,-40093.86,2,65,1,1.6498571121406541e-19,0,1.4210854749991594e-10,0,0,0,0,0,20,0,0,0,0,0,-0.168899603693071,-0.014422325731786315,0,moneyflow,0.0,0,0,watch,0,0
2019-11-18,3874.44,3913.102,3868.316,3907.929,7664599296,-0.0015546617256434888,-10532.409999999994,143919.19,2,70,1,8.249285560703271e-20,0,1.4210854784780777e-10,0,0,0,0,0,10,0,0,0,0,0,-0.018428811252645505,-0.0015546617256434888,0,moneyflow,0.0,0,0,watch,0,0
2019-11-19,3904.099,3947.039,3902.377,3947.039,8216102400,0.008825107696014203,60162.76,197656.06,4,110,1,4.1246427803516353e-20,0,1.6718652769834295e-10,0,0,0,0,0,10,0,0,0,0,0,0.10482756731080309,0.008825107696014203,0,moneyflow,0.0,0,0,watch,0,0
2019-11-20,3940.134,3943.227,3901.986,3907.864,7681533184,-0.03141464939458499,-211973.69,-285451.42,2,80,1,2.0623213901758177e-20,0,1.4210854993515898e-10,0,0,0,0,0,35,0,0,0,0,0,-0.37169066745768803,-0.03141464939458499,0,moneyflow,0.0,0,0,watch,0,0
2019-11-21,3894.539,3901.826,3875.968,3889.598,6913053696,-0.031230640573374352,-211106.99000000002,-296428.26,2,70,1,1.0311606950879088e-20,0,1.4210855271829397e-10,0,0,0,0,0,35,0,0,0,0,0,-0.36683713623342834,-0.031230640573374352,0,moneyflow,0.0,0,0,watch,0,0
2019-11-22,3894.174,3918.838,3833.503,3849.994,9104263936,-0.03340511776471031,-222821.19000000006,-320205.62,2,75,1,5.155803475439544e-21,0,1.4210855828456432e-10,0,0,0,0,0,35,0,0,0,0,0,-0.3888599861188474,-0.03340511776471031,0,moneyflow,0.0,0,0,watch,0,0
2019-11-25,3850.966,3878.25,3839.42,3878.206,10606628864,-0.007422392639479486,-49876.02999999993,136667.88,2,80,1,2.577901737719772e-21,0,1.4210856941710627e-10,0,0,0,0,0,10,0,0,0,0,0,-0.08775086826180063,-0.007422392639479486,0,moneyflow,0.0,0,0,watch,0,0
2019-11-26,3893.434,3899.109,3869.594,3891.653,11151353600,0.0037402982059671856,25120.45000000002,87025.11,2,70,1,1.288950868859886e-21,0,1.4210859168219545e-10,0,0,0,0,0,10,0,0,0,0,0,0.046656926479703015,0.0037402982059671856,0,moneyflow,0.0,0,0,watch,0,0
2019-11-27,3883.429,3889.978,3862.701,3875.618,7643730432,-0.0035011696043217243,-23558.10000000002,37572.65,2,65,1,6.44475434429943e-22,0,1.4210863621239473e-10,0,0,0,0,0,10,0,0,0,0,0,-0.043877197860688215,-0.0035011696043217243,0,moneyflow,0.0,0,0,watch,0,0
2019-11-28,3877.901,3887.69,3852.01,3862.302,6523011840,-0.015173347584388201,-101526.27999999997,-72260.98,2,60,1,3.222377172149715e-22,0,1.4210872527287703e-10,0,0,0,0,0,30,0,0,0,0,0,-0.2022668689548555,-0.015173347584388201,0,moneyflow,0.0,0,0,watch,0,0
2019-11-29,3857.188,3861.658,3804.829,3828.67,7414433024,-0.029226343565866314,-192721.24000000014,-242956.88,2,65,1,6.698443263500622,1,4999.99999576853,0,0,0,0,0,35,0,0,0,0,0,-0.3894484551623934,-0.029226343565866314,0,moneyflow,0.0,0,0,watch,0,0
2019-12-02,3835.512,3854.75,3829.312,3836.058,7741217280,-0.005196482979571289,-34330.39,-24395.47,2,65,1,3.349221631750311,1,1666.6666661965041,0,0,0,0,0,10,0,0,0,0,0,-0.06921046666778928,-0.005196482979571289,0,moneyflow,0.0,0,0,watch,0,0
2019-12-03,3829.212,3851.12,3811.628,3851.087,7361124096,-0.010040172367401927,-66303.97000000004,44405.899999999994,2,45,1,1.6746108158751556,1,714.2857141993584,0,0,0,0,0,20,0,0,0,0,0,-0.13640347327844735,-0.010040172367401927,0,moneyflow,0.0,0,0,watch,0,0
2019-12-04,3841.662,3852.992,3831.074,3849.819,7968338432,0.002256084441142254,14905.170000000056,-22120.73999999999,2,45,1,0.8373054079375778,1,333.3333333145271,0,0,0,0,0,10,0,0,0,0,0,0.030740816490841257,0.002256084441142254,0,moneyflow,0.0,0,0,watch,0,0
2019-12-05,3863.608,3883.403,3859.822,3879.363,8905119232,0.0242308533747829,161192.18,294545.72000000003,2,45,1,0.4186527039687889,1,161.29032257624212,1,0,0,0,0,0,0,0,0,0,0,0.32385540659542783,0.0242308533747829,1,moneyflow,0.0,1,1,bottom_watch,0,0
2019-12-06,3885.058,3902.385,3878.7,3902.385,7864888832,0.005544195878315721,37215.080000000096,79124.95,2,75,1,0.20932635198439445,0,79.36507936401331,0,0,0,0,0,0,0,0,0,0,0,0.076267925603729,0.005544195878315721,0,moneyflow,0.0,1,0,watch,0,0
2019-12-09,3909.529,3911.968,3885.25,3895.446,9535380736,-0.026129099283521112,-174517.34000000008,-218275.09,2,65,1,0.10466317599219722,0,39.37007873989517,0,0,0,0,0,25,0,0,0,0,0,-0.35808634700041114,-0.026129099283521112,0,moneyflow,0.0,1,0,watch,0,0
2019-12-10,3886.444,3900.959,3882.087,3900.384,8626292736,-0.006972712260895491,-46581.340000000004,35051.689999999995,2,65,1,0.05233158799609861,0,19.60784313718985,0,0,0,0,0,10,0,0,0,0,0,-0.0959191274439799,-0.006972712260895491,0,moneyflow,0.0,1,0,watch,0,0
2019-12-11,3907.159,3909.385,3890.341,3902.749,9976548096,-0.011183116365609543,-74902.68999999999,50953.51,2,70,1,0.026165793998049306,0,9.78473581211688,0,0,0,0,0,20,0,0,0,0,0,-0.1571099737059918,-0.011183116365609543,0,moneyflow,0.0,1,0,watch,0,0
2019-12-12,3908.453,3908.453,3886.118,3891.024,8470832896,-0.018512943132497513,-123526.90000000002,-52537.659999999996,2,65,1,0.013082896999024653,0,4.8875855327427855,0,0,0,0,0,35,0,0,0,0,0,-0.26196279517733806,-0.018512943132497513,0,moneyflow,0.0,1,0,watch,0,0
2019-12-13,3928.004,3969.456,3925.275,3968.221,14857134848,0.05895773800962617,402414.83999999997,722681.29,2,90,1,0.0065414484995123265,0,2.442598925255466,0,0,0,0,0,10,0,0,0,0,0,0.7619113479450413,0.05895773800962617,1,moneyflow,0.0,1,0,watch,0,0
2019-12-16,3970.709,3987.586,3953.512,3987.546,14848667136,-0.017568043843056793,-119343.58000000009,-135278.42,2,90,1,0.0032707242497561633,0,1.22100122100097,0,0,0,0,0,45,0,0,0,0,0,-0.22808232538504603,-0.017568043843056793,0,moneyflow,0.0,1,0,watch,0,0
2019-12-17,3987.742,4067.135,3984.519,4041.799,20116293632,0.026669587367921715,183311.95,295851.17,2,110,1,0.0016353621248780816,0,0.6104260774019642,0,0,0,0,0,0,0,0,0,0,0,0.35408116896474995,0.026669587367921715,1,moneyflow,0.0,1,0,watch,0,0
2019-12-18,4039.724,4057.64,4025.343,4032.782,15135176448,-0.020026280586128372,-137460.84999999995,-78576.29000000001,2,110,1,0.0008176810624390408,0,0.3051944088384146,0,0,0,0,0,30,0,0,0,0,0,-0.26491945379537474,-0.020026280586128372,0,moneyflow,0.0,1,0,watch,0,0
2019-12-19,4034.615,4038.543,4014.895,4027.149,11790055936,-0.018215766534114504,-124842.41000000003,-124291.58,4,120,1,0.0004088405312195204,0,0.17952064397644965,0,0,0,0,0,42,0,0,0,0,0,-0.24255220445806824,-0.018215766534114504,0,moneyflow,0.0,1,0,watch,0,0
2019-12-20,4032.151,4046.726,4014.929,4017.252,12126766336,-0.02214196665710112,-151142.06999999998,-114363.95999999999,4,110,1,0.0002044202656097602,0,0.08975895233350731,0,0,0,0,0,35,0,0,0,0,0,-0.29426765775957586,-0.02214196665710112,0,moneyflow,0.0,1,0,watch,0,0
2019-12-23,4014.692,4032.172,3964.379,3967.096,12281624576,-0.019636285869453384,-133031.27000000002,-126485.64000000001,4,110,1,0.0001022101328048801,0,0.04487913376091156,0,0,0,0,0,35,0,0,0,0,0,-0.2653928392223134,-0.019636285869453384,0,moneyflow,0.0,1,0,watch,0,0
2019-12-24,3971.56,3994.509,3963.665,3992.958,9598904576,-0.00046281505530941617,-3147.2100000000146,140561.05,4,110,1,5.110506640244005e-05,0,0.022439481279974888,0,0,0,0,0,15,0,0,0,0,0,-0.006250828033709576,-0.00046281505530941617,0,moneyflow,0.0,1,0,watch,0,0
2019-12-25,3988.657,4000.555,3976.355,3990.867,9493889024,-0.026759929709283484,-181143.87,-112577.15,4,110,1,2.5552533201220025e-05,0,0.011219719239989675,0,0,0,0,0,40,0,0,0,0,0,-0.361642856381699,-0.026759929709283484,0,moneyflow,0.0,1,0,watch,0,0
2019-12-26,3993.668,4025.987,3993.541,4025.987,10886064128,-0.00311770480472231,-21226.810000000034,131100.02,4,110,1,1.2776266600610013e-05,0,0.005609854270010703,0,0,0,0,0,10,0,0,0,0,0,-0.04217862055120349,-0.00311770480472231,0,moneyflow,0.0,1,0,watch,0,0
2019-12-27,4029.245,4066.796,4019.722,4022.027,15092641024,0.013256656089300612,90708.52999999997,4365.199999999997,4,115,1,6.388133300305006e-06,0,0.002804925797511231,0,0,0,0,0,60,0,0,0,0,0,0.17782485276124338,0.013256656089300612,0,moneyflow,0.0,1,0,watch,0,0
2019-12-30,4015.519,4083.69,4001.495,4081.633,15597148928,0.0553137409494555,382948.78000000026,638692.38,4,115,1,3.194066650152503e-06,0,0.0014024625643823242,0,0,0,0,0,10,0,0,0,0,0,0.6879179758639621,0.0553137409494555,1,moneyflow,0.0,1,0,watch,0,0
2019-12-31,4077.751,4098.144,4069.008,4096.582,12326425856,-0.025082313218943563,-173324.37999999992,-112328.66999999998,4,110,1,1.5970333250762516e-06,0,0.0007012311985978692,0,0,0,0,0,47,0,0,0,0,0,-0.31003346242331314,-0.025082313218943563,0,moneyflow,0.0,1,0,watch,0,0
2020-01-02,4121.348,4172.655,4121.348,4152.24,18211677184,-0.014834403976284416,-102923.55999999982,118700.70000000001,4,115,1,7.985166625381258e-07,0,0.00035061557840061514,0,0,0,0,0,42,0,0,0,0,0,-0.18307908954913285,-0.014834403976284416,0,moneyflow,0.0,1,0,watch,0,0
2020-01-03,4161.218,4164.298,4131.864,4144.964,14282624512,-0.03589616763303603,-246947.19999999995,-385523.65,4,110,1,3.992583312690629e-07,0,0.0001753077839757282,0,0,0,0,0,62,0,0,0,0,0,-0.4358330777635661,-0.03589616763303603,0,moneyflow,0.0,1,0,watch,0,0
2020-01-06,4120.521,4170.638,4102.379,4129.295,17530995200,-0.027453779474327943,-187935.97000000015,-147151.5,4,105,1,1.9962916563453145e-07,0,8.765389068171928e-05,0,0,0,0,0,65,0,0,0,0,0,-0.34512941559644583,-0.027453779474327943,0,moneyflow,0.0,1,0,watch,0,0
2020-01-07,4137.401,4161.25,4135.097,4160.227,13948903168,-0.002141062328958098,-14752.450000000037,40276.170000000006,4,110,1,9.981458281726572e-08,0,4.382694501432345e-05,0,0,0,0,0,20,0,0,0,0,0,-0.02725193440587255,-0.002141062328958098,0,moneyflow,0.0,1,0,watch,0,0
2020-01-08,4139.631,4149.813,4101.98,4112.317,16758585088,-0.04652908180254413,-316481.07999999996,-537544.09,4,105,1,4.990729140863286e-08,0,2.1913472425527685e-05,0,0,0,0,0,53,0,0,0,0,0,-0.5743873891236482,-0.04652908180254413,0,moneyflow,0.0,1,0,watch,0,0
2020-01-09,4145.534,4165.657,4143.592,4164.369,13688632320,0.01961319287152684,134773.28999999995,157736.73,4,100,1,2.495364570431643e-08,0,1.0956736192355327e-05,0,0,0,0,0,20,0,0,0,0,0,0.23882305676525115,0.01961319287152684,1,moneyflow,0.0,1,0,watch,0,0
2020-01-10,4177.577,4180.977,4148.481,4163.184,11303171840,-0.009299218752537074,-64010.65000000008,-112629.70999999999,4,110,1,1.2476822852158216e-08,0,5.478368091075536e-06,0,0,0,0,0,42,0,0,0,0,0,-0.11386665953424752,-0.009299218752537074,0,moneyflow,0.0,1,0,watch,0,0
2020-01-13,4166.925,4203.988,4148.6,4203.988,11969198336,0.03376660384081397,235044.47999999998,183656.0,4,120,1,6.238411426079108e-09,0,2.739184044262236e-06,0,0,0,0,0,10,0,0,0,0,0,0.4060451330996095,0.03376660384081397,1,moneyflow,0.0,1,0,watch,0,0
2020-01-14,4215.157,4223.507,4188.08,4189.886,12932078336,-0.00936917815482848,-65052.78999999998,-77934.78,4,110,1,3.119205713039554e-09,0,1.369592021812235e-06,0,0,0,0,0,42,0,0,0,0,0,-0.11292577238704885,-0.00936917815482848,0,moneyflow,0.0,1,0,watch,0,0
2020-01-15,4186.881,4193.868,4150.879,4166.734,10463313664,-0.03050419618509263,-210567.51999999993,-198035.83,3,105,1,1.559602856519777e-09,0,6.127122202130919e-07,0,0,0,0,0,40,0,0,0,0,0,-0.3639762835113221,-0.03050419618509263,0,moneyflow,0.0,1,0,watch,0,0
2020-01-16,4174.817,4175.293,4142.179,4149.043,10026764288,-0.029575116788519942,-203018.17000000004,-209857.94999999998,3,105,1,7.798014282598885e-10,0,3.063561100887137e-07,0,0,0,0,0,40,0,0,0,0,0,-0.3511067400133673,-0.029575116788519942,0,moneyflow,0.0,1,0,watch,0,0
2020-01-17,4162.193,4177.028,4141.644,4154.853,9872568320,0.0068830082490095295,47363.24000000002,145820.79,3,105,1,3.8990071412994424e-10,0,1.531780550398988e-07,0,0,0,0,0,15,0,0,0,0,0,0.08139621956325654,0.0068830082490095295,0,moneyflow,0.0,1,0,watch,0,0
2020-01-20,4170.736,4185.962,4149.487,4185.83,12240914688,0.011858401134451276,82074.7200000001,195658.26,4,110,1,1.9495035706497212e-10,0,8.559950134458014e-08,0,0,0,0,0,10,0,0,0,0,0,0.13966664560537742,0.011858401134451276,0,moneyflow,0.0,1,0,watch,0,0
2020-01-21,4165.02,4165.02,4113.325,4114.308,13052750592,-0.05764317502825727,-392792.16,-542815.09,2,80,1,9.747517853248606e-11,0,3.637978807118186e-08,0,0,0,0,0,45,0,0,0,0,0,-0.6493532140517644,-0.05764317502825727,0,moneyflow,0.0,1,0,watch,0,0
2020-01-22,4093.8,4141.177,4046.486,4131.931,12675876352,-0.01806052485192042,-123793.13,67432.48000000001,4,110,1,4.873758926624303e-11,0,2.139987533591148e-08,0,0,0,0,0,50,0,0,0,0,0,-0.20373548304183042,-0.01806052485192042,0,moneyflow,0.0,1,0,watch,0,0
2020-01-23,4093.322,4103.524,3972.393,4003.901,16035760384,-0.10941260911039666,-731729.76,-750075.83,2,80,1,2.4368794633121515e-11,0,9.094947017745834e-09,0,0,0,0,0,40,0,0,0,0,0,-1.062964073637622,-0.10941260911039666,0,moneyflow,0.0,1,0,watch,0,0
2020-02-03,3639.908,3732.157,3639.908,3688.357,15755964672,-0.030501344161838827,-192331.88000000006,538120.24,0,55,1,74.48314286561157,1,4035.9753535005234,0,0,0,0,0,30,0,0,0,0,1,-0.2947042553384615,-0.030501344161838827,0,moneyflow,0.0,1,0,watch,0,0
2020-02-04,3652.003,3786.862,3652.003,3785.637,21393332736,-0.0220303135142607,-143023.93000000002,-294482.75,0,60,1,37.241571432805785,1,1417.3477255471764,0,0,0,0,0,30,0,0,0,0,0,-0.21832903145336455,-0.0220303135142607,0,moneyflow,0.0,1,0,watch,0,0
2020-02-05,3801.099,3866.01,3781.613,3828.527,17492552448,-0.03411051942745059,-223075.71999999997,-375683.16,0,45,1,18.620785716402892,1,616.8702934924745,0,0,0,0,0,35,0,0,0,0,0,-0.3377175793159701,-0.03411051942745059,0,moneyflow,0.0,1,0,watch,0,0
2020-02-06,3841.753,3914.915,3806.96,3899.775,17646223616,-0.008117822657974581,-53865.96000000007,100964.51000000001,0,45,1,9.310392858201446,1,289.67264926829534,0,0,0,0,0,10,0,0,0,0,0,-0.08083690040641296,-0.008117822657974581,0,moneyflow,0.0,1,0,watch,0,0
2020-02-07,3879.553,3899.883,3849.712,3899.869,15173175808,-0.05130906051590161,-338325.55000000005,-359188.23,0,40,1,4.655196429100723,1,140.56107135227433,0,0,0,0,0,40,0,0,0,0,0,-0.5009477733427208,-0.05130906051590161,0,moneyflow,0.0,1,0,watch,0,0
2020-02-10,3872.373,3920.166,3861.006,3916.005,14840696832,-0.03417644180011554,-224435.45000000013,-98184.81000000001,0,40,1,2.3275982145503615,0,69.25835763644204,0,0,0,0,0,35,0,0,0,0,0,-0.3317892425344043,-0.03417644180011554,0,moneyflow,0.0,1,0,watch,0,0
2020-02-11,3926.42,3970.522,3915.707,3952.464,14344167424,0.009318785544414999,62033.17000000006,47616.94000000002,0,40,1,1.1637991072751808,0,35.869690330487025,0,0,0,0,0,10,0,0,0,0,0,0.08991659074160453,0.009318785544414999,0,moneyflow,0.0,1,0,watch,0,0
2020-02-12,3945.666,3984.432,3940.666,3984.432,12671032064,-0.008242928401875876,-54968.97000000007,55476.670000000006,0,45,1,0.5818995536375904,0,18.2619414078616,0,0,0,0,0,10,0,0,0,0,0,-0.07993178688976041,-0.008242928401875876,0,moneyflow,0.0,1,0,watch,0,0
